Wavelength [nm]	Abs_Stable	Abs_PSS	EpsilonAvg_Stable	EpsilonPlusError_Stable	EpsilonMinusError_Stable	Abs_Metastable_before_rescaling	Abs_Metastable_rescaled	EpsilonAvg_Metastable	EpsilonPlusError_Metastable	EpsilonMinusError_Metastable	EpsilonAvg_Stable * total_conc_avg	EpsilonAvg_Metastable * total_conc_avg
427.953	0.9441	0.6788	19579.84522722131	19658.3107154565	19501.37973898612	0.3106009999999999	0.5091819672131146	10583.93367647339	10640.922050964296	10526.945301982492	0.9419658527042853	0.5091819672131146
428.53	0.9424	0.6797	19554.225935830233	19636.587348068726	19471.86452359174	0.31216399999999994	0.5117442622950819	10637.193931064741	10694.469081288273	10579.918780841217	0.940733335420271	0.5117442622950819
429.107	0.9406	0.68	19520.911793865187	19604.209110195203	19437.61447753517	0.31316600000000006	0.5133868852459017	10671.337741109872	10728.796736044913	10613.878746174836	0.9391306269320758	0.5133868852459017
429.683	0.9392024263431543	0.6802994800693241	19501.186492058736	19583.06641925761	19419.30656485986	0.3140105337954939	0.5147713668778588	10700.115786509106	10757.72973460981	10642.501838408409	0.9381816633156458	0.5147713668778588
430.26	0.9363	0.6796	19449.639945221137	19528.23375525335	19371.046135188924	0.314443	0.5154803278688525	10714.852357305106	10772.545653334559	10657.15906127566	0.935701812919365	0.5154803278688525
430.837	0.9328	0.6792	19370.886294887783	19454.2019826395	19287.570607136066	0.315408	0.5170622950819672	10747.73536797731	10805.6057200413	10689.865015913325	0.9319130572612407	0.5170622950819672
431.413	0.9282079722703638	0.6784013864818024	19222.90841998707	19303.48496296778	19142.33187700636	0.3164002772963605	0.5186889791743615	10781.547870491308	10839.600283366963	10723.495457615658	0.9247939966407601	0.5186889791743615
431.99	0.9239	0.6778	19159.16445657542	19239.13706242037	19079.191850730473	0.3174789999999999	0.5204573770491802	10818.306057202313	10876.556391698976	10760.055722705656	0.9217273413044694	0.5204573770491802
432.567	0.9221	0.678	19142.070219366902	19219.37525803731	19064.765180696493	0.318381	0.5219360655737706	10849.042301374679	10907.458132807253	10790.62646994211	0.9209049554509763	0.5219360655737706
433.144	0.9182	0.676	19049.21182405554	19127.84656276748	18970.577085343597	0.317902	0.5211508196721312	10832.720060844122	10891.048006431573	10774.392115256676	0.9164376352804054	0.5211508196721312
433.72	0.918	0.6757	19060.609164435475	19142.14965238973	18979.06867648122	0.31767999999999996	0.5207868852459016	10825.155264606577	10883.442478132196	10766.868051080965	0.9169859493924405	0.5207868852459016
434.297	0.911	0.6729	18914.773770818316	18994.83248048138	18834.715061155253	0.31761	0.520672131147541	10822.76996849564	10881.04433857834	10764.495598412948	0.9099699613032155	0.520672131147541
434.874	0.9085	0.6733	18865.738896681305	18951.67463265476	18779.80316070785	0.318985	0.5229262295081968	10869.62399924619	10928.150651243388	10811.097347248999	0.9076109448507004	0.5229262295081968
435.45	0.9035086655112654	0.6713034662045062	18780.80718145623	18868.24511979888	18693.369243113582	0.31893508665511267	0.5228444043526437	10867.92316913985	10926.440663148534	10809.405675131175	0.9035249689594099	0.5228444043526437
436.027	0.9	0.669	18638.898716141273	18725.552234071576	18552.24519821097	0.318	0.5213114754098361	10836.059475399436	10894.405401806973	10777.713548991902	0.8966979012790934	0.5213114754098361
436.604	0.8942	0.6682	18564.662251424885	18652.523269525405	18476.801233324364	0.319462	0.5237081967213115	10885.878088459289	10944.492259346098	10827.263917572487	0.893126462691259	0.5237081967213115
437.181	0.8831	0.6636	18368.548030742695	18448.35908405997	18288.73697742542	0.31919099999999995	0.5232639344262294	10876.643584944088	10935.20803335902	10818.07913652916	0.8836916128766391	0.5232639344262294
437.757	0.8793	0.6614	18317.445888547118	18389.456646044255	18245.43513104998	0.318473	0.5220868852459016	10852.177261977622	10910.609973363747	10793.744550591502	0.8812331423223698	0.5220868852459016
438.334	0.8759	0.6599	18218.28605106467	18301.142440844633	18135.42966128471	0.318299	0.5218016393442623	10846.248097359006	10904.64888361559	10787.84731110243	0.8764626663669056	0.5218016393442623
438.911	0.8702	0.6567	18111.609004265254	18191.332941179742	18031.885067350766	0.31732199999999994	0.5201999999999999	10812.95617878207	10871.177707271041	10754.734650293105	0.8713305453421344	0.5201999999999999
439.487	0.8623136915077986	0.6513093587521661	17815.10737987813	17898.370197827066	17731.844561929192	0.31500701906412465	0.5164049492854502	10734.071678450118	10791.868459431797	10676.274897468447	0.8570661626464159	0.5164049492854502
440.064	0.8515	0.6465	17657.534060911068	17737.138690577594	17577.92943124454	0.31441499999999994	0.5154344262295081	10713.89823886073	10771.586397513014	10656.210080208451	0.8494854752588621	0.5154344262295081
440.641	0.8493	0.6478	17764.362221782383	17843.968187927145	17684.75625563762	0.316573	0.518972131147541	10787.433510395047	10845.517614044777	10729.349406745325	0.8546248662234075	0.518972131147541
